年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-20,2021-01-20,0.0880,2021-01-21
2020年,2020-01-16,2020-01-16,0.2400,2020-01-17
2007年,2007-11-01,2007-11-01,1.1000,2007-11-02
2007年,2007-02-02,2007-02-02,0.3500,2007-02-05
