年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-07,2020-12-07,0.0563,2020-12-08
2019年,2019-12-16,2019-12-16,0.0273,2019-12-17
2018年,2018-12-20,2018-12-20,0.0560,2018-12-21
2016年,2016-01-06,2016-01-06,0.0300,2016-01-07
