年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-20,2020-07-20,0.0810,2020-07-21
2019年,2019-09-17,2019-09-17,0.0416,2019-09-18
2019年,2019-06-04,2019-06-04,0.0500,2019-06-05
2017年,2017-11-28,2017-11-28,0.0400,2017-11-29
2017年,2017-07-24,2017-07-24,0.0800,2017-07-25
