年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-11-19,2019-11-19,0.0551,2019-11-21
2019年,2019-10-25,2019-10-25,0.0563,2019-10-29
2019年,2019-09-16,2019-09-16,0.0600,2019-09-18
