年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-12,2021-01-12,0.0058,2021-01-14
2020年,2020-07-10,2020-07-10,0.0252,2020-07-14
2020年,2020-04-13,2020-04-13,0.0096,2020-04-15
2020年,2020-01-07,2020-01-07,0.0115,2020-01-09
2019年,2019-10-15,2019-10-15,0.0110,2019-10-17
2019年,2019-07-12,2019-07-12,0.0106,2019-07-16
