年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-30,2020-03-30,0.0740,2020-03-31
2019年,2019-12-24,2019-12-24,0.0740,2019-12-25
2019年,2019-08-29,2019-08-29,0.0570,2019-08-30
