年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-25,2020-03-25,0.0520,2020-03-26
2018年,2018-12-20,2018-12-20,0.0412,2018-12-21
2016年,2016-08-18,2016-08-18,0.0100,2016-08-19
2016年,2016-07-08,2016-07-08,0.0030,2016-07-11
2016年,2016-05-31,2016-05-31,0.0030,2016-06-01
2016年,2016-04-21,2016-04-21,0.0030,2016-04-22
2016年,2016-03-18,2016-03-18,0.0060,2016-03-21
