年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-19,2020-05-19,0.0400,2020-05-20
2020年,2020-03-17,2020-03-17,0.0200,2020-03-18
2018年,2018-03-16,2018-03-16,0.0300,2018-03-19
