年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-17,2020-12-17,0.3451,2020-12-18
2019年,2019-12-24,2019-12-24,0.1255,2019-12-25
2019年,2019-09-25,2019-09-25,0.1348,2019-09-26
2016年,2016-03-28,2016-03-28,0.2678,2016-03-29
2015年,2015-03-25,2015-03-25,0.1535,2015-03-26
2014年,2014-01-15,2014-01-15,0.0090,2014-01-16
2011年,2011-03-24,2011-03-24,0.0600,2011-03-25
2010年,2010-02-26,2010-03-01,0.1000,2010-03-02
2009年,2009-08-12,2009-08-13,0.1500,2009-08-14
2009年,2009-04-23,2009-04-24,0.1000,2009-04-27
