年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-08,2020-06-08,0.0267,2020-06-10
2020年,2020-01-17,2020-01-17,0.0375,2020-01-21
2019年,2019-03-20,2019-03-20,0.0100,2019-03-22
