年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-16,2020-07-16,0.0150,2020-07-17
2020年,2020-03-20,2020-03-20,0.0250,2020-03-23
2019年,2019-11-11,2019-11-11,0.0250,2019-11-12
2018年,2018-12-25,2018-12-25,0.0050,2018-12-26
