年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-06-27,2018-06-27,0.0164,2018-06-28
2017年,2017-09-22,2017-09-22,0.5110,2017-09-25
2011年,2011-01-14,2011-01-14,0.0200,2011-01-17
