年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-02-28,2020-02-28,0.0710,2020-03-03
2016年,2016-12-27,2016-12-27,0.6849,2016-12-29
2015年,2015-01-20,2015-01-20,0.0800,2015-01-22
2014年,2014-01-20,2014-01-20,0.0360,2014-01-22
