年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-01-06,2016-01-06,0.1350,2016-01-07
2015年,2015-01-08,2015-01-08,0.0700,2015-01-09
2013年,2013-12-17,2013-12-17,0.0400,2013-12-18
2012年,2012-05-14,2012-05-14,0.0150,2012-05-15
