年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-08-30,2018-08-30,0.0460,2018-08-31
2018年,2018-06-28,2018-06-28,0.0550,2018-06-29
2016年,2016-11-14,2016-11-14,0.2000,2016-11-15
