净值日期,累计净值,单位净值,日增长率,复权净值
2017-04-18,1.0449,1.0449,0.0,1.0449
2017-04-19,1.0441,1.0441,-0.0766,1.0441
2017-04-20,1.0441,1.0441,0.0,1.0441
2017-04-21,1.0436,1.0436,-0.0479,1.0436
2017-04-24,1.0416,1.0416,-0.1916,1.0416
2017-04-25,1.0415,1.0415,-0.0096,1.0415
2017-04-26,1.0428,1.0428,0.1248,1.0428
2017-04-27,1.043,1.043,0.0192,1.043
2017-04-28,1.0433,1.0433,0.0288,1.0433
2017-05-02,1.0437,1.0437,0.0383,1.0437
2017-05-03,1.0439,1.0439,0.0192,1.0439
2017-05-04,1.0438,1.0438,-0.0096,1.0438
2017-05-05,1.0438,1.0438,0.0,1.0438
2017-05-08,1.0398,1.0398,-0.3832,1.0398
2017-05-09,1.0387,1.0387,-0.1058,1.0387
2017-05-10,1.037,1.037,-0.1637,1.037
2017-05-11,1.0359,1.0359,-0.1061,1.0359
2017-05-12,1.0367,1.0367,0.0772,1.0367
2017-05-15,1.0369,1.0369,0.0193,1.0369
2017-05-16,1.0375,1.0375,0.0579,1.0375
2017-05-17,1.0382,1.0382,0.0675,1.0382
2017-05-18,1.038,1.038,-0.0193,1.038
2017-05-19,1.0384,1.0384,0.0385,1.0384
2017-05-22,1.0367,1.0367,-0.1637,1.0367
2017-05-23,1.0364,1.0364,-0.0289,1.0364
2017-05-24,1.0371,1.0371,0.0675,1.0371
2017-05-25,1.0374,1.0374,0.0289,1.0374
2017-05-26,1.0376,1.0376,0.0193,1.0376
2017-05-31,1.0386,1.0386,0.0964,1.0386
2017-06-01,1.0386,1.0386,0.0,1.0386
2017-06-02,1.0392,1.0392,0.0578,1.0392
2017-06-05,1.0402,1.0402,0.0962,1.0402
2017-06-06,1.041,1.041,0.0769,1.041
2017-06-07,1.0421,1.0421,0.1057,1.0421
2017-06-08,1.0422,1.0422,0.0096,1.0422
2017-06-09,1.0441,1.0441,0.1823,1.0441
2017-06-12,1.0452,1.0452,0.1054,1.0452
2017-06-13,1.0463,1.0463,0.1052,1.0463
2017-06-14,1.047,1.047,0.0669,1.047
2017-06-15,1.048,1.048,0.0955,1.048
2017-06-16,1.0482,1.0482,0.0191,1.0482
2017-06-19,1.0515,1.0515,0.3148,1.0515
2017-06-20,1.0524,1.0524,0.0856,1.0524
2017-06-21,1.0545,1.0545,0.1995,1.0545
2017-06-22,1.0535,1.0535,-0.0948,1.0535
2017-06-23,1.0546,1.0546,0.1044,1.0546
2017-06-26,1.0579,1.0579,0.3129,1.0579
2017-06-27,1.0579,1.0579,0.0,1.0579
2017-06-28,1.0566,1.0566,-0.1229,1.0566
2017-06-29,1.0565,1.0565,-0.0095,1.0565
2017-06-30,1.057,1.057,0.0473,1.057
2017-07-03,1.0552,1.0552,-0.1703,1.0552
2017-07-04,1.0552,1.0552,0.0,1.0552
2017-07-05,1.0569,1.0569,0.1611,1.0569
2017-07-06,1.0575,1.0575,0.0568,1.0575
2017-07-07,1.0578,1.0578,0.0284,1.0578
2017-07-10,1.0585,1.0585,0.0662,1.0585
2017-07-11,1.0583,1.0583,-0.0189,1.0583
2017-07-12,1.0584,1.0584,0.0094,1.0584
2017-07-13,1.0583,1.0583,-0.0094,1.0583
2017-07-14,1.0599,1.0599,0.1512,1.0599
2017-07-17,1.0598,1.0598,-0.0094,1.0598
2017-07-18,1.0597,1.0597,-0.0094,1.0597
2017-07-19,1.0617,1.0617,0.1887,1.0617
2017-07-20,1.0639,1.0639,0.2072,1.0639
2017-07-21,1.0628,1.0628,-0.1034,1.0628
2017-07-24,1.0635,1.0635,0.0659,1.0635
2017-07-25,1.063,1.063,-0.047,1.063
2017-07-26,1.0619,1.0619,-0.1035,1.0619
2017-07-27,1.0635,1.0635,0.1507,1.0635
2017-07-28,1.0633,1.0633,-0.0188,1.0633
2017-07-31,1.0644,1.0644,0.1035,1.0644
2017-08-01,1.0655,1.0655,0.1033,1.0655
2017-08-02,1.066,1.066,0.0469,1.066
2017-08-03,1.0645,1.0645,-0.1407,1.0645
2017-08-04,1.0644,1.0644,-0.0094,1.0644
2017-08-07,1.0639,1.0639,-0.047,1.0639
2017-08-08,1.0652,1.0652,0.1222,1.0652
2017-08-09,1.0641,1.0641,-0.1033,1.0641
2017-08-10,1.0653,1.0653,0.1128,1.0653
2017-08-11,1.0639,1.0639,-0.1314,1.0639
2017-08-14,1.0672,1.0672,0.3102,1.0672
2017-08-15,1.0674,1.0674,0.0187,1.0674
2017-08-16,1.0677,1.0677,0.0281,1.0677
2017-08-17,1.0667,1.0667,-0.0937,1.0667
2017-08-18,1.0656,1.0656,-0.1031,1.0656
2017-08-21,1.066,1.066,0.0375,1.066
2017-08-22,1.0653,1.0653,-0.0657,1.0653
2017-08-23,1.0652,1.0652,-0.0094,1.0652
2017-08-24,1.0647,1.0647,-0.0469,1.0647
2017-08-25,1.0645,1.0645,-0.0188,1.0645
2017-08-28,1.0672,1.0672,0.2536,1.0672
2017-08-29,1.0671,1.0671,-0.0094,1.0671
2017-08-30,1.0667,1.0667,-0.0375,1.0667
2017-08-31,1.0659,1.0659,-0.075,1.0659
2017-09-01,1.0671,1.0671,0.1126,1.0671
2017-09-04,1.0682,1.0682,0.1031,1.0682
2017-09-05,1.0684,1.0684,0.0187,1.0684
2017-09-06,1.0674,1.0674,-0.0936,1.0674
2017-09-07,1.0666,1.0666,-0.0749,1.0666
2017-09-08,1.0678,1.0678,0.1125,1.0678
2017-09-11,1.0683,1.0683,0.0468,1.0683
2017-09-12,1.0682,1.0682,-0.0094,1.0682
2017-09-13,1.0669,1.0669,-0.1217,1.0669
2017-09-14,1.0676,1.0676,0.0656,1.0676
2017-09-15,1.0679,1.0679,0.0281,1.0679
2017-09-18,1.0685,1.0685,0.0562,1.0685
2017-09-19,1.0674,1.0674,-0.1029,1.0674
2017-09-20,1.0678,1.0678,0.0375,1.0678
2017-09-21,1.0676,1.0676,-0.0187,1.0676
2017-09-22,1.068,1.068,0.0375,1.068
2017-09-25,1.0666,1.0666,-0.1311,1.0666
2017-09-26,1.0667,1.0667,0.0094,1.0667
2017-09-27,1.068,1.018,0.1219,1.068
2017-09-28,1.0682,1.0182,0.0196,1.0682
2017-09-29,1.0688,1.0188,0.0589,1.0688291698
2017-10-09,1.0685,1.0185,-0.0294,1.068514934024079
2017-10-10,1.0682,1.0182,-0.0295,1.0681997221185418
2017-10-11,1.0686,1.0186,0.0393,1.0686195246093344
2017-10-12,1.0693,1.0193,0.0687,1.0693536662227412
2017-10-13,1.0706,1.0206,0.1275,1.0707170921471751
2017-10-16,1.0699,1.0199,-0.0686,1.0699825802219622
2017-10-17,1.0698,1.0198,-0.0098,1.0698777219291005
2017-10-18,1.0701,1.0201,0.0294,1.0701922659793477
2017-10-19,1.0704,1.0204,0.0294,1.0705069025055456
2017-10-20,1.0692,1.0192,-0.1176,1.0692479863881992
2017-10-23,1.0699,1.0199,0.0687,1.069982559754848
2017-10-24,1.071,1.021,0.1079,1.0711370709368235
2017-10-25,1.0719,1.0219,0.0881,1.0720807426963188
2017-10-26,1.0715,1.0215,-0.0391,1.0716615591259244
2017-10-27,1.0718,1.0218,0.0294,1.0719766276243075
2017-10-30,1.0717,1.0217,-0.0098,1.0718715739148001
2017-10-31,1.0713,1.0213,-0.0392,1.0714514002578257
2017-11-01,1.0699,1.0199,-0.1371,1.0699824403880722
2017-11-02,1.0704,1.0204,0.049,1.0705067317838626
2017-11-03,1.0705,1.0205,0.0098,1.0706116414435773
2017-11-06,1.0695,1.0195,-0.098,1.0695624420349628
2017-11-07,1.0706,1.0206,0.1079,1.0707164999099186
2017-11-08,1.0692,1.0192,-0.1372,1.0692474768720421
2017-11-09,1.0702,1.0202,0.0981,1.0702964086468536
2017-11-10,1.0722,1.0222,0.196,1.0723941896078013
2017-11-13,1.0736,1.0236,0.137,1.0738633696475641
2017-11-14,1.0724,1.0224,-0.1172,1.0726048017783372
2017-11-15,1.0702,1.0202,-0.2152,1.07029655624491
2017-11-16,1.0699,1.0199,-0.0294,1.069981889057374
2017-11-17,1.0691,1.0191,-0.0784,1.069143023256353
2017-11-20,1.071,1.021,0.1864,1.071135905851703
2017-11-21,1.0701,1.0201,-0.0881,1.0701922351186475
2017-11-22,1.0703,1.0203,0.0196,1.0704019927967308
2017-11-23,1.0657,1.0157,-0.4508,1.0655766206132031
2017-11-24,1.0655,1.0155,-0.0197,1.0653667020189423
2017-11-27,1.064,1.014,-0.1477,1.0637931554000604
2017-11-28,1.0632,1.0132,-0.0789,1.0629538226004496
2017-11-29,1.0629,1.0129,-0.0296,1.0626391882689599
2017-11-30,1.0613,1.0113,-0.158,1.0609602183514948
2017-12-01,1.062,1.012,0.0692,1.0616944028225939
2017-12-04,1.062,1.012,0.0,1.0616944028225939
2017-12-05,1.0605,1.0105,-0.1482,1.0601209717176108
2017-12-06,1.0608,1.0108,0.0297,1.060435827646211
2017-12-07,1.0609,1.0109,0.0099,1.060540810793148
2017-12-08,1.0615,1.0115,0.0594,1.0611707720347592
2017-12-11,1.0626,1.0126,0.1087,1.062324264663961
2017-12-12,1.0607,1.0107,-0.1876,1.0603313443434514
2017-12-13,1.0596,1.0096,-0.1088,1.059177703840806
2017-12-14,1.0599,1.0099,0.0297,1.0594922796188466
2017-12-15,1.0598,1.0098,-0.0099,1.0593873898831645
2017-12-18,1.0596,1.0096,-0.0198,1.0591776311799677
2017-12-19,1.0597,1.0097,0.0099,1.0592824897654545
2017-12-20,1.0594,1.0094,-0.0297,1.058967882865994
2017-12-21,1.0599,1.0099,0.0495,1.0594920719680128
2017-12-22,1.06,1.01,0.0099,1.0595969616831378
2017-12-25,1.0604,1.0104,0.0396,1.0600165620799644
2017-12-26,1.0609,1.0109,0.0495,1.060541270278194
2017-12-27,1.0602,1.0102,-0.0692,1.0598073757191615
2017-12-28,1.0607,1.004,0.0495,1.0603319803701423
2017-12-29,1.0613,1.0046,0.0598,1.0609660588944037
2017-12-31,1.0615,1.0048,0.0,1.0609660588944037
2018-01-02,1.0633,1.0066,0.1991,1.0630784423176625
2018-01-03,1.0644,1.0077,0.1093,1.0642403870551156
2018-01-04,1.0643,1.0076,-0.0099,1.064135027256797
2018-01-05,1.0655,1.0088,0.1191,1.0654024120742598
2018-01-08,1.0664,1.0097,0.0892,1.06635275102583
