净值日期,累计净值,单位净值,日增长率,复权净值
2020-06-23,1.0,1.0,0.0,1.0
2020-06-24,1.0001,1.0001,0.01,1.0001
2020-06-30,1.0004,1.0004,0.0,1.0004
2020-07-03,1.0006,1.0006,0.0,1.0006
2020-07-10,1.0008,1.0008,0.0,1.0008
2020-07-17,1.0014,1.0014,0.0,1.0014
2020-07-22,1.002,1.002,0.0,1.002
2020-07-23,1.002,1.002,0.0,1.002
2020-07-24,1.0022,1.0022,0.02,1.0022
2020-07-27,1.0022,1.0022,0.0,1.0022
2020-07-28,0.9468,0.9468,-5.5278,0.9468
2020-07-29,0.9467,0.9467,-0.0106,0.9467
2020-07-30,0.9467,0.9467,0.0,0.9467
2020-07-31,0.9466,0.9466,-0.0106,0.9466
2020-08-03,0.9468,0.9468,0.0211,0.9468
2020-08-04,0.9469,0.9469,0.0106,0.9469
2020-08-05,0.9469,0.9469,0.0,0.9469
2020-08-06,0.9468,0.9468,-0.0106,0.9468
2020-08-07,0.9469,0.9469,0.0106,0.9469
2020-08-10,0.9473,0.9473,0.0422,0.9473
2020-08-11,0.9472,0.9472,-0.0106,0.9472
2020-08-12,0.9472,0.9472,0.0,0.9472
2020-08-13,0.9473,0.9473,0.0106,0.9473
2020-08-14,0.9474,0.9474,0.0106,0.9474
2020-08-17,1.0037,1.0037,5.9426,1.0037
2020-08-18,1.0036,1.0036,-0.01,1.0036
2020-08-19,1.0033,1.0033,-0.0299,1.0033
2020-08-20,1.0027,1.0027,-0.0598,1.0027
2020-08-21,1.0026,1.0026,-0.01,1.0026
2020-08-24,1.0022,1.0022,-0.04,1.0022
2020-08-25,1.0015,1.0015,-0.07,1.0015
2020-08-26,1.0015,1.0015,0.0,1.0015
2020-08-27,1.0014,1.0014,-0.01,1.0014
2020-08-28,1.0013,1.0013,-0.01,1.0013
2020-08-31,1.0016,1.0016,0.03,1.0016
2020-09-01,1.0016,1.0016,0.0,1.0016
2020-09-02,1.0016,1.0016,0.0,1.0016
2020-09-03,1.0016,1.0016,0.0,1.0016
2020-09-04,1.0015,1.0015,-0.01,1.0015
2020-09-07,1.0016,1.0016,0.01,1.0016
2020-09-08,1.0016,1.0016,0.0,1.0016
2020-09-09,1.0018,1.0018,0.02,1.0018
2020-09-10,1.002,1.002,0.02,1.002
2020-09-11,1.0021,1.0021,0.01,1.0021
2020-09-14,1.0022,1.0022,0.01,1.0022
2020-09-15,1.0024,1.0024,0.02,1.0024
2020-09-16,1.0026,1.0026,0.02,1.0026
2020-09-17,1.0026,1.0026,0.0,1.0026
2020-09-18,1.0027,1.0027,0.01,1.0027
2020-09-21,1.0029,1.0029,0.02,1.0029
2020-09-22,1.003,1.003,0.01,1.003
2020-09-23,1.003,1.003,0.0,1.003
2020-09-24,1.0031,1.0031,0.01,1.0031
2020-09-25,1.003,1.003,-0.01,1.003
2020-09-28,1.0033,1.0033,0.03,1.0033
2020-09-29,1.0033,1.0033,0.0,1.0033
2020-09-30,1.0035,1.0035,0.02,1.0035
2020-10-09,1.004,1.004,0.05,1.004
