年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-04-01,2015-04-01,0.1500,2015-04-02
2014年,2014-10-08,2014-10-08,0.0600,2014-10-09
2011年,2011-06-29,2011-06-29,0.0600,2011-06-30
2010年,2010-12-17,2010-12-17,0.1200,2010-12-20
2010年,2010-06-30,2010-06-30,0.1300,2010-07-01
2008年,2008-03-27,2008-03-27,0.0550,2008-03-28
2007年,2007-07-06,2007-07-09,0.0250,2007-07-10
2007年,2007-03-12,2007-03-13,0.0200,2007-03-14
