年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-07,2021-01-07,0.0010,2021-01-08
2020年,2020-07-07,2020-07-07,0.0090,2020-07-08
2020年,2020-04-07,2020-04-07,0.0150,2020-04-08
