年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-13,2021-01-13,0.1800,2021-01-14
2020年,2020-01-21,2020-01-21,0.1200,2020-01-22
2018年,2018-01-16,2018-01-16,0.0900,2018-01-17
2016年,2016-01-19,2016-01-19,0.1100,2016-01-20
2014年,2014-01-21,2014-01-21,0.0260,2014-01-22
2013年,2013-01-14,2013-01-14,0.0100,2013-01-15
2011年,2011-02-15,2011-02-15,0.0450,2011-02-16
2010年,2010-02-02,2010-02-02,0.0350,2010-02-03
