年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-09-01,2020-09-01,0.0065,2020-09-02
2020年,2020-06-15,2020-06-15,0.0290,2020-06-16
2019年,2019-11-11,2019-11-11,0.0350,2019-11-12
2019年,2019-01-18,2019-01-18,0.0141,2019-01-21
