年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-19,2021-01-19,0.0417,2021-01-20
2017年,2017-01-19,2017-01-19,0.0250,2017-01-20
2016年,2016-01-21,2016-01-21,0.0820,2016-01-22
2015年,2015-01-22,2015-01-22,0.0200,2015-01-23
2014年,2014-01-10,2014-01-10,0.0320,2014-01-13
2012年,2012-05-22,2012-05-22,0.0130,2012-05-23
