年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-12,2021-01-12,0.0110,2021-01-13
2020年,2020-12-21,2020-12-21,0.0390,2020-12-22
2020年,2020-01-14,2020-01-14,0.0410,2020-01-15
2019年,2019-12-26,2019-12-26,0.0550,2019-12-27
