年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-21,2020-12-21,0.0100,2020-12-23
2020年,2020-09-21,2020-09-21,0.0112,2020-09-23
2020年,2020-06-22,2020-06-22,0.0199,2020-06-24
2020年,2020-03-24,2020-03-24,0.0221,2020-03-26
