净值日期,累计净值,单位净值,日增长率,复权净值
2018-10-26,1.0,1.0,0.0,1.0
2018-11-02,1.0,1.0,0.0,1.0
2018-11-05,1.0005,1.0005,0.05,1.0005
2018-11-06,1.0009,1.0009,0.04,1.0009
2018-11-07,1.0012,1.0012,0.03,1.0012
2018-11-08,1.0015,1.0015,0.03,1.0015
2018-11-09,1.0016,1.0016,0.01,1.0016
2018-11-12,1.0015,1.0015,-0.01,1.0015
2018-11-13,1.0016,1.0016,0.01,1.0016
2018-11-14,1.0023,1.0023,0.0699,1.0023
2018-11-15,1.0023,1.0023,0.0,1.0023
2018-11-16,1.0029,1.0029,0.0599,1.0029
2018-11-19,1.0031,1.0031,0.0199,1.0031
2018-11-20,1.0029,1.0029,-0.0199,1.0029
2018-11-21,1.0033,1.0033,0.0399,1.0033
2018-11-22,1.0031,1.0031,-0.0199,1.0031
2018-11-23,1.0031,1.0031,0.0,1.0031
2018-11-26,1.003,1.003,-0.01,1.003
2018-11-27,1.003,1.003,0.0,1.003
2018-11-28,1.0029,1.0029,-0.01,1.0029
2018-11-29,1.0033,1.0033,0.0399,1.0033
2018-11-30,1.0034,1.0034,0.01,1.0034
2018-12-03,1.0037,1.0037,0.0299,1.0037
2018-12-04,1.0044,1.0044,0.0697,1.0044
2018-12-05,1.0049,1.0049,0.0498,1.0049
2018-12-06,1.0045,1.0045,-0.0398,1.0045
2018-12-07,1.0047,1.0047,0.0199,1.0047
2018-12-10,1.0056,1.0056,0.0896,1.0056
2018-12-11,1.0056,1.0056,0.0,1.0056
2018-12-12,1.0056,1.0056,0.0,1.0056
2018-12-13,1.005,1.005,-0.0597,1.005
2018-12-14,1.0044,1.0044,-0.0597,1.0044
2018-12-17,1.0041,1.0041,-0.0299,1.0041
2018-12-18,1.0035,1.0035,-0.0598,1.0035
2018-12-19,1.0039,1.0039,0.0399,1.0039
2018-12-20,1.0049,1.0049,0.0996,1.0049
2018-12-21,1.0053,1.0053,0.0398,1.0053
2018-12-24,1.0052,1.0052,-0.0099,1.0052
2018-12-25,1.0053,1.0053,0.0099,1.0053
2018-12-26,1.0054,1.0054,0.0099,1.0054
2018-12-27,1.0059,1.0059,0.0497,1.0059
