年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-03-22,2021-03-22,0.0350,2021-03-24
2020年,2020-12-09,2020-12-09,0.0450,2020-12-11
2020年,2020-06-10,2020-06-10,0.0300,2020-06-12
