年份,权益登记日,除息日,每份分红,分红发放日
2014年,2014-10-22,2014-10-22,0.0300,2014-10-24
2011年,2011-08-02,2011-08-02,0.0200,2011-08-04
2010年,2010-05-07,2010-05-07,0.0500,2010-05-11
