年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-13,2020-05-13,0.0060,2020-05-14
2020年,2020-02-21,2020-02-21,0.0080,2020-02-24
2019年,2019-12-04,2019-12-04,0.0060,2019-12-05
2019年,2019-10-24,2019-10-24,0.0100,2019-10-25
2019年,2019-06-21,2019-06-21,0.0100,2019-06-24
