年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-13,2021-01-13,0.0360,2021-01-15
2007年,2007-09-21,2007-09-21,1.0350,2007-09-25
2007年,2007-01-15,2007-01-15,0.4200,2007-01-17
