年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-25,2020-11-25,0.0030,2020-11-26
2020年,2020-06-03,2020-06-03,0.0100,2020-06-04
2020年,2020-02-18,2020-02-18,0.0120,2020-02-19
