年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-01-20,2016-01-20,0.0700,2016-01-21
2015年,2015-11-12,2015-11-12,0.4700,2015-11-13
2014年,2014-03-07,2014-03-07,0.2700,2014-03-11
2011年,2011-03-14,2011-03-14,0.0200,2011-03-16
2011年,2011-03-07,2011-03-07,0.1150,2011-03-09
2009年,2009-07-17,2009-07-17,0.2600,2009-07-21
