年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-11-29,2019-11-29,0.0400,2019-12-03
2019年,2019-11-04,2019-11-04,0.0430,2019-11-06
2019年,2019-09-16,2019-09-16,0.0779,2019-09-18
