年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-15,2020-12-15,0.6200,2020-12-17
2019年,2019-12-26,2019-12-26,0.2850,2019-12-30
2017年,2017-12-11,2017-12-11,0.1380,2017-12-13
2016年,2016-12-27,2016-12-27,0.1460,2016-12-29
2015年,2015-03-19,2015-03-19,0.1020,2015-03-23
