年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-02-02,2021-02-02,0.0300,2021-02-03
2020年,2020-11-09,2020-11-09,0.0600,2020-11-10
2020年,2020-05-12,2020-05-12,0.0960,2020-05-13
