年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-07,2020-04-07,0.0160,2020-04-08
2019年,2019-12-12,2019-12-12,0.0120,2019-12-13
2019年,2019-09-23,2019-09-23,0.0050,2019-09-24
2019年,2019-06-24,2019-06-24,0.0040,2019-06-25
2019年,2019-03-25,2019-03-25,0.0150,2019-03-26
2018年,2018-11-02,2018-11-02,0.0159,2018-11-05
2018年,2018-08-30,2018-08-30,0.0130,2018-08-31
2018年,2018-06-19,2018-06-19,0.0300,2018-06-20
