年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-20,2021-01-20,0.1680,2021-01-21
2020年,2020-01-14,2020-01-14,0.0800,2020-01-15
2019年,2019-01-16,2019-01-16,0.0228,2019-01-17
2018年,2018-01-19,2018-01-19,0.0628,2018-01-22
2016年,2016-12-27,2016-12-27,0.0290,2016-12-28
2015年,2015-12-23,2015-12-23,0.1570,2015-12-24
2014年,2014-12-30,2014-12-30,0.0080,2014-12-31
