年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-14,2021-01-14,0.1217,2021-01-15
2020年,2020-10-20,2020-10-20,0.0001,2020-10-21
2020年,2020-07-10,2020-07-10,0.0345,2020-07-13
2020年,2020-01-10,2020-01-10,0.0312,2020-01-13
2019年,2019-10-17,2019-10-17,0.0001,2019-10-18
2019年,2019-04-15,2019-04-15,0.0325,2019-04-16
