年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-02-09,2021-02-09,0.3250,2021-02-18
2020年,2020-02-04,2020-02-04,0.0550,2020-02-06
2019年,2019-03-29,2019-03-29,0.0640,2019-04-02
2018年,2018-01-23,2018-01-23,0.1200,2018-01-25
2016年,2016-01-28,2016-01-29,0.5000,2016-02-02
2015年,2015-01-20,2015-01-21,0.1060,2015-01-23
2014年,2014-01-17,2014-01-20,0.0380,2014-01-22
2011年,2011-01-19,2011-01-20,0.0380,2011-01-24
2007年,2007-09-18,2007-09-19,1.3295,2007-09-21
2007年,2007-02-15,2007-02-16,0.0500,2007-02-27
