年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-31,2020-12-31,0.0358,2021-01-05
2019年,2019-12-31,2019-12-31,0.0088,2020-01-03
2018年,2018-12-28,2018-12-28,0.0404,2019-01-03
2018年,2018-01-03,2018-01-03,0.0035,2018-01-05
2016年,2016-12-30,2016-12-30,0.0270,2017-01-04
2015年,2015-12-31,2015-12-31,0.0649,2016-01-05
2014年,2014-12-31,2014-12-31,0.0058,2015-01-06
