年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-08-26,2016-08-29,0.0604,2016-08-30
2015年,2015-03-20,2015-03-23,0.0500,2015-03-24
2013年,2013-12-12,2013-12-13,0.0800,2013-12-16
