年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-03-28,2017-03-28,0.2000,2017-03-30
2016年,2016-10-26,2016-10-26,0.3500,2016-10-28
2016年,2016-01-22,2016-01-22,0.3000,2016-01-26
