年份,权益登记日,除息日,每份分红,分红发放日
2007年,2007-08-29,2007-08-29,0.9030,2007-08-30
2007年,2007-06-18,2007-06-18,0.4000,2007-06-19
2006年,2006-12-12,2006-12-12,0.1630,2006-12-13
2006年,2006-11-24,2006-11-24,0.0200,2006-11-27
2006年,2006-10-25,2006-10-25,0.0100,2006-10-26
