年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-24,2020-11-24,0.0008,2020-11-25
2020年,2020-09-17,2020-09-17,0.0030,2020-09-18
2020年,2020-05-19,2020-05-19,0.0048,2020-05-20
2020年,2020-03-16,2020-03-16,0.0073,2020-03-17
2019年,2019-12-18,2019-12-18,0.0152,2019-12-19
2019年,2019-09-18,2019-09-18,0.0009,2019-09-19
2019年,2019-06-26,2019-06-26,0.0030,2019-06-27
2019年,2019-03-11,2019-03-11,0.0062,2019-03-12
