年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-06-24,2019-06-21,0.0800,2019-07-01
2018年,2018-11-29,2018-11-28,0.0900,2018-12-06
2018年,2018-06-05,2018-06-04,0.1000,2018-06-12
2017年,2017-12-11,2017-12-08,0.1700,2017-12-18
2016年,2016-12-07,2016-12-07,0.0950,2016-12-15
