年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-11-13,2019-11-13,0.0500,2019-11-15
2019年,2019-09-18,2019-09-18,0.0570,2019-09-20
2019年,2019-06-26,2019-06-26,0.0540,2019-06-28
2019年,2019-03-28,2019-03-28,0.0530,2019-04-01
2017年,2017-06-27,2017-06-27,0.2200,2017-06-29
2014年,2014-01-10,2014-01-10,0.0090,2014-01-14
2013年,2013-01-14,2013-01-14,0.0300,2013-01-16
