年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-12,2021-01-12,0.1950,2021-01-14
2019年,2019-12-24,2019-12-24,0.1302,2019-12-26
2018年,2018-01-11,2018-01-11,0.1530,2018-01-15
2016年,2016-12-16,2016-12-16,0.1920,2016-12-20
2016年,2016-01-15,2016-01-15,0.2400,2016-01-19
2010年,2010-01-18,2010-01-18,0.0600,2010-01-20
2008年,2008-01-04,2008-01-04,0.2000,2008-01-08
