年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-20,2020-05-20,0.0100,2020-05-21
2020年,2020-03-23,2020-03-23,0.0050,2020-03-24
2020年,2020-01-15,2020-01-15,0.0067,2020-01-16
