年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-25,2020-12-25,0.1100,2020-12-29
2016年,2016-01-21,2016-01-21,0.0600,2016-01-25
2015年,2015-02-13,2015-02-13,0.0300,2015-02-17
2014年,2014-01-20,2014-01-20,0.0200,2014-01-22
2011年,2011-01-20,2011-01-20,0.0200,2011-01-24
