年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-02-28,2020-02-28,0.0050,2020-03-02
2019年,2019-12-16,2019-12-16,0.0160,2019-12-17
2019年,2019-09-23,2019-09-23,0.0310,2019-09-24
2019年,2019-03-15,2019-03-15,0.0170,2019-03-18
2018年,2018-12-13,2018-12-13,0.0039,2018-12-14
2018年,2018-06-19,2018-06-19,0.0400,2018-06-20
