年份,权益登记日,除息日,每份分红,分红发放日
2007年,2007-03-26,2007-03-27,0.0500,2007-03-28
2006年,2006-12-22,2006-12-25,0.0300,2006-12-26
2006年,2006-12-15,2006-12-18,0.2000,2006-12-19
2006年,2006-12-08,2006-12-11,0.0300,2006-12-12
