年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-25,2020-11-25,0.0300,2020-11-27
2019年,2019-12-17,2019-12-17,0.0400,2019-12-19
2018年,2018-12-06,2018-12-06,0.0260,2018-12-10
2018年,2018-06-07,2018-06-07,0.0480,2018-06-11
2016年,2016-12-13,2016-12-13,0.0390,2016-12-15
2016年,2016-09-26,2016-09-26,0.0750,2016-09-28
2015年,2015-03-19,2015-03-19,0.0550,2015-03-23
2014年,2014-08-19,2014-08-19,0.0300,2014-08-21
2013年,2013-12-24,2013-12-24,0.0450,2013-12-26
