年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-28,2020-12-28,0.0100,2020-12-29
2020年,2020-08-18,2020-08-18,0.0100,2020-08-19
2020年,2020-05-21,2020-05-21,0.0100,2020-05-22
2020年,2020-01-15,2020-01-15,0.0100,2020-01-16
2019年,2019-06-13,2019-06-13,0.0350,2019-06-14
2019年,2019-03-25,2019-03-25,0.0200,2019-03-26
2018年,2018-10-18,2018-10-18,0.0121,2018-10-19
