年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-06-26,2018-06-26,0.0530,2018-06-28
2017年,2017-11-24,2017-11-24,0.2000,2017-11-28
2016年,2016-11-28,2016-11-28,0.2400,2016-11-30
2015年,2015-11-25,2015-11-25,0.3500,2015-11-27
