年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-11,2020-05-11,0.1500,2020-05-13
2010年,2010-12-23,2010-12-24,0.0500,2010-12-24
2010年,2010-07-27,2010-07-28,0.0150,2010-07-28
