年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-23,2020-04-23,0.0980,2020-04-27
2016年,2016-11-09,2016-11-09,0.6345,2016-11-11
2016年,2016-04-15,2016-04-15,1.2500,2016-04-19
2008年,2008-04-25,2008-04-25,0.5180,2008-04-30
2007年,2007-03-23,2007-03-23,0.0500,2007-03-27
2007年,2007-01-31,2007-01-31,0.0500,2007-02-02
2006年,2006-08-02,2006-08-02,0.0400,2006-08-04
