年份,权益登记日,除息日,每份分红,分红发放日
2014年,2014-12-11,2014-12-11,0.0800,2014-12-12
2012年,2012-06-25,2012-06-25,0.0410,2012-06-26
2011年,2011-12-12,2011-12-12,0.0950,2011-12-13
2010年,2010-12-22,2010-12-22,0.0400,2010-12-23
2009年,2009-06-26,2009-06-26,0.0100,2009-06-29
