年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-06,2021-01-06,0.0070,2021-01-07
2020年,2020-07-08,2020-07-08,0.0080,2020-07-09
2020年,2020-04-07,2020-04-07,0.0130,2020-04-08
