年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-09-20,2018-09-20,0.0663,2018-09-25
2018年,2018-06-25,2018-06-25,0.1981,2018-06-27
2017年,2017-03-20,2017-03-20,0.2214,2017-03-22
