年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-29,2020-12-29,0.0150,2020-12-30
2020年,2020-05-19,2020-05-19,0.0300,2020-05-20
2016年,2016-09-23,2016-09-23,0.0120,2016-09-26
2016年,2016-01-29,2016-01-29,0.0200,2016-02-01
