年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-07-01,2019-07-01,0.0540,2019-07-02
2019年,2019-05-27,2019-05-27,0.0570,2019-05-28
2019年,2019-04-24,2019-04-24,0.0590,2019-04-25
2015年,2015-12-18,2015-12-18,0.0700,2015-12-21
