年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-22,2020-07-22,0.0480,2020-07-23
2020年,2020-03-30,2020-03-30,0.0400,2020-03-31
2019年,2019-09-04,2019-09-04,0.0191,2019-09-05
2019年,2019-06-11,2019-06-11,0.0190,2019-06-12
2019年,2019-03-15,2019-03-15,0.0200,2019-03-18
