年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-03,2020-06-03,0.0050,2020-06-04
2020年,2020-02-27,2020-02-27,0.0100,2020-02-28
2019年,2019-12-19,2019-12-19,0.0060,2019-12-20
2019年,2019-09-03,2019-09-03,0.0080,2019-09-04
2019年,2019-05-07,2019-05-07,0.0060,2019-05-08
