年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-30,2019-12-30,0.0600,2020-01-02
2019年,2019-03-15,2019-03-15,0.0400,2019-03-19
2017年,2017-12-29,2017-12-29,0.0350,2018-01-03
2017年,2017-03-22,2017-03-22,0.0330,2017-03-24
