年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-09-26,2017-09-26,0.2957,2017-09-28
2007年,2007-08-06,2007-08-06,0.1000,2007-08-07
2007年,2007-03-12,2007-03-12,0.1000,2007-03-13
